Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,FirstName,LastName,ADEmail,Phone number
3049,69,Female,Jewelry,Accessories,93,Colorado,M,Olive,Summer,3.9,No,PayPal,Standard,No,No,47,Venmo,Fortnightly,Nancy,Jones,nancy.jones@gmail.com,+1647-933-2452
3050,40,Female,Handbag,Accessories,60,Utah,L,Red,Summer,3,No,Debit Card,Next Day Air,No,No,41,Bank Transfer,Bi-Weekly,Pamela,Wright,pamela.wright@aol.com,+1274-085-8631
3051,31,Female,Coat,Outerwear,76,Kentucky,S,Green,Spring,3.6,No,Cash,Standard,No,No,28,Venmo,Every 3 Months,Larry,Miller,larry.miller@shell.com,+1106-627-6472
3052,44,Female,Sunglasses,Accessories,64,Wyoming,L,Gold,Summer,4.6,No,Venmo,Express,No,No,49,Debit Card,Every 3 Months,Ann,Coleman,ann.coleman@ibm.com,+1874-636-0420
3053,48,Female,Shoes,Footwear,38,Maine,XL,Olive,Spring,4.5,No,Credit Card,Store Pickup,No,No,7,Bank Transfer,Fortnightly,Judy,Gonzales,judy.gonzales@gmail.com,+1610-006-5604
3054,32,Female,Shoes,Footwear,91,Maine,L,Brown,Winter,3.2,No,Credit Card,Next Day Air,No,No,22,Bank Transfer,Monthly,Peter,Washington,peter.washington@bp.com,+1787-272-7166
3055,42,Female,Boots,Footwear,70,New Hampshire,S,Magenta,Summer,4.9,No,Cash,2-Day Shipping,No,No,34,Venmo,Monthly,Clarence,Ross,clarence.ross@apple.com,+1952-652-3119
3056,27,Female,Sandals,Footwear,22,Kansas,M,Violet,Fall,5,No,Bank Transfer,Standard,No,No,5,Debit Card,Bi-Weekly,Sharon,Lopez,sharon.lopez@gmail.com,+1210-043-6637
3057,69,Female,Gloves,Accessories,59,New Jersey,M,Beige,Spring,3.8,No,Credit Card,Standard,No,No,15,Cash,Bi-Weekly,Ann,Cooper,ann.cooper@exxonmobil.com,+1457-097-5897
3058,67,Female,Backpack,Accessories,22,North Carolina,M,Blue,Spring,3.4,No,PayPal,Next Day Air,No,No,26,Bank Transfer,Weekly,Anne,Perez,anne.perez@sbcglobal.net,+1818-487-5691
3059,41,Female,Handbag,Accessories,74,West Virginia,S,Orange,Winter,3.8,No,Venmo,Store Pickup,No,No,3,Bank Transfer,Fortnightly,Nancy,Howard,nancy.howard@gmail.com,+1255-085-3846
3060,46,Female,Sweater,Clothing,71,Kentucky,L,Maroon,Spring,3.2,No,PayPal,Express,No,No,42,Credit Card,Quarterly,Antonio,Roberts,antonio.roberts@hotmail.com,+1515-808-6829
3061,47,Female,Coat,Outerwear,80,California,S,Charcoal,Summer,4.7,No,Credit Card,Store Pickup,No,No,1,Venmo,Monthly,Frances,Watson,frances.watson@outlook.com,+1185-280-6077
3062,33,Female,T-shirt,Clothing,59,South Dakota,L,Olive,Fall,4.5,No,Debit Card,Express,No,No,20,PayPal,Every 3 Months,Debra,Wood,debra.wood@hotmail.com,+1924-620-1843
3063,51,Female,Backpack,Accessories,96,California,L,Green,Fall,3.3,No,Bank Transfer,Standard,No,No,39,PayPal,Monthly,Henry,Jenkins,henry.jenkins@hotmail.com,+1772-439-8083
3064,26,Female,Sunglasses,Accessories,43,Connecticut,L,Brown,Winter,3.9,No,Debit Card,Store Pickup,No,No,24,Credit Card,Fortnightly,Melissa,Butler,melissa.butler@hotmail.com,+1594-295-0253
3065,22,Female,Belt,Accessories,76,Idaho,S,Cyan,Winter,3.6,No,Debit Card,Express,No,No,49,Bank Transfer,Quarterly,Todd,Hall,todd.hall@yahoo.com,+1690-242-1733
3066,49,Female,Jacket,Outerwear,59,North Dakota,M,Beige,Fall,2.8,No,Debit Card,Store Pickup,No,No,7,Venmo,Bi-Weekly,Christopher,Nelson,christopher.nelson@aol.com,+1295-236-5614
3067,58,Female,Skirt,Clothing,48,Michigan,L,Teal,Summer,4.3,No,Cash,Free Shipping,No,No,13,Venmo,Every 3 Months,Andrea,Garcia,andrea.garcia@aol.com,+1131-130-9244
3068,70,Female,Belt,Accessories,22,Missouri,S,Gray,Spring,3.5,No,Bank Transfer,Free Shipping,No,No,2,Cash,Weekly,Jeremy,Sanchez,jeremy.sanchez@hotmail.com,+1309-941-8760
3069,32,Female,Boots,Footwear,40,California,M,Indigo,Winter,4.2,No,Bank Transfer,Express,No,No,4,Debit Card,Weekly,Steven,Phillips,steven.phillips@hotmail.com,+1196-906-3682
3070,62,Female,Jeans,Clothing,73,Delaware,L,Magenta,Spring,4.6,No,Venmo,Express,No,No,17,Debit Card,Quarterly,Cynthia,Ramirez,cynthia.ramirez@btinternet.com,+1793-557-5846
3071,52,Female,Shoes,Footwear,26,Alabama,XL,Red,Fall,2.6,No,Debit Card,Free Shipping,No,No,43,PayPal,Bi-Weekly,Jason,Anderson,jason.anderson@gmail.com,+1518-904-2083
3072,23,Female,Sweater,Clothing,41,New Hampshire,L,Turquoise,Spring,3.4,No,Debit Card,Next Day Air,No,No,6,PayPal,Monthly,Cynthia,White,cynthia.white@gmail.com,+1787-528-1404
3073,26,Female,Jewelry,Accessories,98,New York,L,Peach,Spring,3.1,No,Venmo,Standard,No,No,46,PayPal,Quarterly,Margaret,Brooks,margaret.brooks@gmail.com,+1564-212-3091
3074,58,Female,Shirt,Clothing,63,Oregon,L,White,Winter,3.6,No,PayPal,Free Shipping,No,No,7,Debit Card,Bi-Weekly,Douglas,Flores,douglas.flores@gmail.com,+1321-676-1110
3075,26,Female,Boots,Footwear,55,Massachusetts,L,Maroon,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,34,Debit Card,Fortnightly,Paul,Watson,paul.watson@hotmail.com,+1100-459-5611
3076,54,Female,Shorts,Clothing,90,Utah,XL,Beige,Winter,3.6,No,Credit Card,Standard,No,No,21,PayPal,Every 3 Months,Linda,Moore,linda.moore@gmail.com,+1954-365-0049
3077,66,Female,Handbag,Accessories,46,New Hampshire,M,Blue,Summer,3.6,No,Credit Card,Express,No,No,13,Venmo,Bi-Weekly,Cheryl,Miller,cheryl.miller@ntlworld.com,+1503-351-8109
3078,60,Female,Sweater,Clothing,88,Illinois,S,Red,Spring,3,No,Venmo,Store Pickup,No,No,33,Debit Card,Bi-Weekly,Martha,Washington,martha.washington@aol.com,+1702-354-4241
3079,32,Female,Belt,Accessories,95,Alaska,M,Blue,Spring,2.5,No,Bank Transfer,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly,William,Hernandez,william.hernandez@rediffmail.com,+1773-984-5879
3080,48,Female,Belt,Accessories,31,Wyoming,M,Maroon,Fall,4,No,Credit Card,Store Pickup,No,No,4,Bank Transfer,Annually,Carolyn,Price,carolyn.price@yahoo.com,+1747-075-7266
3081,69,Female,Hoodie,Clothing,42,Colorado,L,Yellow,Spring,4.1,No,PayPal,Next Day Air,No,No,5,Cash,Bi-Weekly,Ruby,Stewart,ruby.stewart@gmail.com,+1291-193-3377
3082,64,Female,Sneakers,Footwear,44,Vermont,L,Pink,Winter,4.9,No,Debit Card,Next Day Air,No,No,11,Credit Card,Weekly,Paul,Cooper,paul.cooper@gmail.com,+1750-939-6653
3083,56,Female,T-shirt,Clothing,99,Utah,M,Maroon,Spring,4,No,Venmo,Next Day Air,No,No,20,Bank Transfer,Annually,Ernest,Washington,ernest.washington@msn.com,+1724-468-1498
3084,22,Female,Pants,Clothing,20,Illinois,S,Purple,Summer,3.5,No,Venmo,Store Pickup,No,No,28,PayPal,Quarterly,Dorothy,Edwards,dorothy.edwards@hotmail.co.uk,+1679-248-2113
3085,46,Female,Scarf,Accessories,37,Idaho,S,Indigo,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,43,PayPal,Monthly,Ryan,Alexander,ryan.alexander@shell.com,+1238-910-3046
3086,24,Female,Sweater,Clothing,50,Nevada,L,Gray,Winter,2.8,No,Credit Card,Store Pickup,No,No,10,Venmo,Every 3 Months,Lillian,Mitchell,lillian.mitchell@shaw.ca,+1974-158-0790
3087,47,Female,Handbag,Accessories,73,Utah,M,Lavender,Summer,3.5,No,Debit Card,Next Day Air,No,No,26,Venmo,Every 3 Months,Kelly,Adams,kelly.adams@bp.com,+1364-587-3611
3088,62,Female,Shirt,Clothing,84,North Carolina,M,Charcoal,Spring,3.1,No,Cash,Free Shipping,No,No,29,Bank Transfer,Monthly,Jimmy,Howard,jimmy.howard@yahoo.com,+1932-564-4852
3089,34,Female,Dress,Clothing,64,Arkansas,M,Teal,Spring,3.3,No,PayPal,Store Pickup,No,No,35,Bank Transfer,Quarterly,Margaret,Allen,margaret.allen@gmail.com,+1655-491-1926
3090,50,Female,Sandals,Footwear,21,North Carolina,L,Blue,Fall,4.6,No,Debit Card,Free Shipping,No,No,23,Cash,Bi-Weekly,Janet,Henderson,janet.henderson@ntlworld.com,+1368-293-7631
3091,29,Female,Shirt,Clothing,36,Texas,M,Peach,Summer,4.9,No,PayPal,Store Pickup,No,No,15,Bank Transfer,Quarterly,Eugene,Perez,eugene.perez@exxonmobil.com,+1770-699-6732
3092,68,Female,Dress,Clothing,81,Nevada,L,Orange,Winter,3.4,No,Bank Transfer,2-Day Shipping,No,No,46,Credit Card,Annually,Deborah,Smith,deborah.smith@yahoo.com,+1202-993-6714
3093,52,Female,Sunglasses,Accessories,54,Utah,L,Silver,Fall,3.5,No,Cash,Next Day Air,No,No,14,Bank Transfer,Bi-Weekly,Janice,Parker,janice.parker@yahoo.com,+1332-229-4178
3094,29,Female,Socks,Clothing,63,Pennsylvania,L,Red,Summer,4.8,No,Bank Transfer,Store Pickup,No,No,17,Cash,Every 3 Months,Rebecca,Stewart,rebecca.stewart@gmail.com,+1130-792-0658
3095,22,Female,Sandals,Footwear,59,Georgia,M,Gray,Summer,2.7,No,Bank Transfer,Store Pickup,No,No,9,Cash,Weekly,Phillip,White,phillip.white@gmail.com,+1293-621-6056
3096,62,Female,Hat,Accessories,53,Minnesota,S,Beige,Fall,3.4,No,Cash,Standard,No,No,13,Venmo,Fortnightly,Jose,Hill,jose.hill@hotmail.com,+1764-511-2836
3097,69,Female,Shirt,Clothing,63,Kansas,L,White,Winter,3.5,No,PayPal,Next Day Air,No,No,20,Bank Transfer,Monthly,Harold,Nelson,harold.nelson@gmail.com,+1777-481-8710
3098,48,Female,Shoes,Footwear,33,Delaware,M,Silver,Fall,3.7,No,Debit Card,Free Shipping,No,No,39,Bank Transfer,Quarterly,Nicole,Ward,nicole.ward@yahoo.com,+1568-936-2494
3099,66,Female,Pants,Clothing,64,New Mexico,L,Cyan,Summer,3.3,No,Bank Transfer,Next Day Air,No,No,50,Bank Transfer,Quarterly,Theresa,Murphy,theresa.murphy@gmail.com,+1200-080-6031
3100,42,Female,Shirt,Clothing,98,Michigan,S,Maroon,Fall,2.9,No,Venmo,Free Shipping,No,No,21,Bank Transfer,Bi-Weekly,Tammy,Young,tammy.young@comcast.net,+1883-186-0445
3101,50,Female,Hat,Accessories,85,Vermont,L,Purple,Winter,3.9,No,Venmo,Express,No,No,3,Bank Transfer,Weekly,Dulce,Abril,dulceabril@gmail.com,+1822-175-2742
3102,32,Female,Jewelry,Accessories,82,Idaho,S,Brown,Summer,2.7,No,PayPal,Express,No,No,9,PayPal,Fortnightly,Mara,Hashimoto,marahashimoto@gmail.com,+1639-702-6598
3103,51,Female,Jacket,Outerwear,85,South Dakota,M,Green,Summer,4.3,No,Bank Transfer,Standard,No,No,29,Cash,Bi-Weekly,Philip,Gent,philipgent@gmail.com,+1340-972-8032
3104,27,Female,Shirt,Clothing,37,Illinois,S,Peach,Winter,3,No,PayPal,2-Day Shipping,No,No,42,Bank Transfer,Weekly,Kathleen,Hanner,kathleenhanner@gmail.com,+1770-663-3158
3105,43,Female,Pants,Clothing,56,Georgia,S,Turquoise,Summer,5,No,PayPal,2-Day Shipping,No,No,41,Debit Card,Fortnightly,Nereida,Magwood,nereidamagwood@gmail.com,+1724-934-9724
3106,48,Female,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,No,Debit Card,Express,No,No,17,Debit Card,Monthly,Gaston,Brumm,gastonbrumm@gmail.com,+1948-102-4784
3107,62,Female,Sandals,Footwear,57,Alabama,M,Yellow,Winter,4.7,No,Venmo,Next Day Air,No,No,20,PayPal,Annually,Etta,Hurn,ettahurn@gmail.com,+1164-767-3545
3108,65,Female,Blouse,Clothing,31,Hawaii,L,Gray,Winter,4.6,No,Debit Card,Standard,No,No,18,Credit Card,Bi-Weekly,Earlean,Melgar,earleanmelgar@gmail.com,+1776-299-3223
3109,50,Female,Socks,Clothing,69,Oregon,M,Purple,Fall,3.2,No,Bank Transfer,2-Day Shipping,No,No,7,PayPal,Monthly,Vincenza,Weiland,vincenzaweiland@gmail.com,+1726-614-7219
3110,60,Female,Jacket,Outerwear,92,Illinois,M,Gray,Winter,4.3,No,Credit Card,Free Shipping,No,No,47,Bank Transfer,Fortnightly,Fallon,Winward,fallonwinward@gmail.com,+1468-419-0700
3111,19,Female,Handbag,Accessories,46,Texas,L,Lavender,Fall,4.6,No,Bank Transfer,Next Day Air,No,No,2,Bank Transfer,Bi-Weekly,Arcelia,Bouska,arceliabouska@gmail.com,+1200-517-4135
3112,21,Female,Belt,Accessories,81,Kansas,XL,Indigo,Spring,4.9,No,PayPal,Free Shipping,No,No,25,Debit Card,Quarterly,Franklyn,Unknow,franklynunknow@gmail.com,+1901-257-1893
3113,19,Female,Blouse,Clothing,97,Texas,S,Green,Fall,3.8,No,Cash,Express,No,No,26,Venmo,Annually,Sherron,Ascencio,sherronascencio@gmail.com,+1926-365-7762
3114,46,Female,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,No,PayPal,Express,No,No,2,Debit Card,Weekly,Marcel,Zabriskie,marcelzabriskie@gmail.com,+1511-831-1603
3115,21,Female,Handbag,Accessories,56,Arkansas,M,Olive,Spring,4.7,No,Venmo,Store Pickup,No,No,45,Venmo,Bi-Weekly,Kina,Hazelton,kinahazelton@gmail.com,+1710-534-8545
3116,26,Female,Scarf,Accessories,53,South Dakota,M,Charcoal,Fall,4.1,No,PayPal,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly,Shavonne,Pia,shavonnepia@gmail.com,+1783-375-5313
3117,50,Female,Coat,Outerwear,66,Montana,L,Gray,Spring,3.7,No,Debit Card,Store Pickup,No,No,1,Venmo,Weekly,Shavon,Benito,shavonbenito@gmail.com,+1113-044-7987
3118,43,Female,Hoodie,Clothing,50,Florida,M,Olive,Fall,3,No,Credit Card,Free Shipping,No,No,4,PayPal,Bi-Weekly,Lauralee,Perrine,lauraleeperrine@gmail.com,+1568-226-2026
3119,61,Female,Shorts,Clothing,97,Virginia,L,Blue,Summer,4.7,No,Venmo,Standard,No,No,31,Debit Card,Quarterly,Loreta,Curren,loretacurren@gmail.com,+1306-152-7266
3120,63,Female,Sandals,Footwear,79,Louisiana,XL,Silver,Winter,4.7,No,Cash,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,Teresa,Strawn,teresastrawn@gmail.com,+1684-770-0141
3121,46,Female,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,4,No,Venmo,Store Pickup,No,No,32,Debit Card,Fortnightly,Belinda,Partain,belindapartain@gmail.com,+1854-321-8311
3122,63,Female,Hoodie,Clothing,38,Louisiana,L,Black,Fall,2.6,No,Credit Card,Standard,No,No,16,Venmo,Weekly,Holly,Eudy,hollyeudy@gmail.com,+1394-474-0587
3123,23,Female,Socks,Clothing,45,Georgia,M,Pink,Fall,3,No,Debit Card,Express,No,No,34,Credit Card,Fortnightly,Many,Cuccia,manycuccia@gmail.com,+1180-093-8321
3124,57,Female,Handbag,Accessories,77,Iowa,XL,Red,Fall,3.3,No,PayPal,Next Day Air,No,No,40,Venmo,Bi-Weekly,Libbie,Dalby,libbiedalby@gmail.com,+1224-599-1784
3125,57,Female,Jewelry,Accessories,51,California,M,Peach,Summer,3.4,No,Venmo,Standard,No,No,4,Cash,Every 3 Months,Lester,Prothro,lesterprothro@gmail.com,+1224-321-8554
3126,33,Female,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4,No,Venmo,Standard,No,No,3,Cash,Quarterly,Marvel,Hail,marvelhail@gmail.com,+1286-958-6077
3127,57,Female,Sunglasses,Accessories,76,Maine,L,Lavender,Winter,2.6,No,PayPal,Store Pickup,No,No,28,Bank Transfer,Bi-Weekly,Angelyn,Vong,angelynvong@gmail.com,+1438-338-6278
3128,55,Female,Gloves,Accessories,94,Louisiana,M,Beige,Winter,3.4,No,Credit Card,Free Shipping,No,No,43,Credit Card,Every 3 Months,Francesca,Beaudreau,francescabeaudreau@gmail.com,+1292-882-0791
3129,65,Female,Jacket,Outerwear,32,Arkansas,S,Indigo,Fall,4.4,No,PayPal,Standard,No,No,20,Cash,Annually,Garth,Gangi,garthgangi@gmail.com,+1399-291-6568
3130,60,Female,Sandals,Footwear,20,Maryland,S,Cyan,Summer,4.7,No,PayPal,Express,No,No,40,Venmo,Every 3 Months,Carla,Trumbull,carlatrumbull@gmail.com,+1867-396-3854
3131,52,Female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,No,PayPal,Store Pickup,No,No,34,Venmo,Every 3 Months,Veta,Muntz,vetamuntz@gmail.com,+1459-124-5176
3132,34,Female,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,2.9,No,Cash,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,Stasia,Becker,stasiabecker@gmail.com,+1732-876-0857
3133,33,Female,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,No,Cash,Express,No,No,26,Cash,Quarterly,Jona,Grindle,jonagrindle@gmail.com,+1439-736-6799
3134,58,Female,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4.1,No,Credit Card,Next Day Air,No,No,29,Cash,Bi-Weekly,Judie,Claywell,judieclaywell@gmail.com,+1833-278-3951
3135,35,Female,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,No,Venmo,Store Pickup,No,No,47,Bank Transfer,Weekly,Dewitt,Borger,dewittborger@gmail.com,+1935-229-0323
3136,68,Female,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.7,No,Bank Transfer,Free Shipping,No,No,48,Venmo,Fortnightly,Nena,Hacker,nenahacker@gmail.com,+1794-162-4734
3137,58,Female,Skirt,Clothing,32,Minnesota,M,Gray,Fall,3.1,No,Bank Transfer,Next Day Air,No,No,29,Cash,Bi-Weekly,Kelsie,Wachtel,kelsiewachtel@gmail.com,+1885-892-8256
3138,34,Female,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,No,Cash,2-Day Shipping,No,No,14,Bank Transfer,Monthly,Sau,Pfau,saupfau@gmail.com,+1970-098-1427
3139,47,Female,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,No,Venmo,Next Day Air,No,No,40,Cash,Every 3 Months,Shanice,Mccrystal,shanicemccrystal@gmail.com,+1602-699-4926
3140,35,Female,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.4,No,Venmo,Next Day Air,No,No,4,Venmo,Weekly,Chase,Karner,chasekarner@gmail.com,+1854-757-6756
3141,34,Female,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.6,No,Debit Card,Free Shipping,No,No,37,Bank Transfer,Weekly,Tommie,Underdahl,tommieunderdahl@gmail.com,+1668-340-6907
3142,36,Female,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,No,Venmo,Express,No,No,47,Credit Card,Bi-Weekly,Dorcas,Darity,dorcasdarity@gmail.com,+1813-092-8044
3143,23,Female,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,4,No,PayPal,2-Day Shipping,No,No,1,Venmo,Quarterly,Angel,Sanor,angelsanor@gmail.com,+1527-673-9261
3144,68,Female,Hoodie,Clothing,22,Arizona,M,Purple,Summer,2.9,No,Debit Card,Store Pickup,No,No,26,Cash,Quarterly,Willodean,Harn,willodeanharn@gmail.com,+1717-332-4238
3145,23,Female,Boots,Footwear,70,Maine,L,Beige,Spring,2.6,No,Bank Transfer,Free Shipping,No,No,12,Debit Card,Quarterly,Weston,Martina,westonmartina@gmail.com,+1584-203-8436
3146,57,Female,Handbag,Accessories,29,Texas,XL,Purple,Spring,4.6,No,Debit Card,Standard,No,No,16,PayPal,Fortnightly,Roma,Lafollette,romalafollette@gmail.com,+1118-774-5423
3147,21,Female,Shirt,Clothing,83,Virginia,S,Yellow,Winter,4.9,No,Bank Transfer,Free Shipping,No,No,19,PayPal,Annually,Felisa,Cail,felisacail@gmail.com,+1225-792-6229
3148,45,Female,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,No,Cash,Express,No,No,21,Credit Card,Weekly,Demetria,Abbey,demetriaabbey@gmail.com,+1133-011-0965
3149,37,Female,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.3,No,Credit Card,Free Shipping,No,No,15,Venmo,Weekly,Jeromy,Danz,jeromydanz@gmail.com,+1515-732-4498
3150,18,Female,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.6,No,Debit Card,Free Shipping,No,No,9,Venmo,Annually,Rasheeda,Alkire,rasheedaalkire@gmail.com,+1329-455-1049
3151,55,Female,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.6,No,Venmo,Express,No,No,7,Bank Transfer,Bi-Weekly,Dulce,Abril,dulceabril@gmail.com,+1540-040-2547
3152,52,Female,T-shirt,Clothing,64,New Mexico,L,Orange,Fall,3.1,No,Cash,2-Day Shipping,No,No,47,Bank Transfer,Quarterly,Mara,Hashimoto,marahashimoto@gmail.com,+1393-076-3687
3153,49,Female,Belt,Accessories,90,North Carolina,M,Red,Fall,3.1,No,Venmo,Store Pickup,No,No,17,PayPal,Monthly,Philip,Gent,philipgent@gmail.com,+1925-508-3845
3154,56,Female,Socks,Clothing,88,Alabama,L,Red,Fall,3.1,No,Bank Transfer,Next Day Air,No,No,46,Venmo,Fortnightly,Kathleen,Hanner,kathleenhanner@gmail.com,+1405-778-8727
3155,27,Female,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.4,No,Venmo,Standard,No,No,32,Cash,Quarterly,Nereida,Magwood,nereidamagwood@gmail.com,+1107-196-9685
3156,22,Female,Handbag,Accessories,90,Montana,M,Brown,Fall,4.3,No,PayPal,Free Shipping,No,No,34,Cash,Annually,Gaston,Brumm,gastonbrumm@gmail.com,+1176-446-0384
3157,18,Female,Shirt,Clothing,50,Montana,M,Black,Winter,3.1,No,Cash,2-Day Shipping,No,No,18,Cash,Monthly,Etta,Hurn,ettahurn@gmail.com,+1581-356-2752
3158,21,Female,Belt,Accessories,34,Maine,L,Red,Fall,3.1,No,Bank Transfer,Store Pickup,No,No,5,Debit Card,Fortnightly,Earlean,Melgar,earleanmelgar@gmail.com,+1315-631-2326
3159,30,Female,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,4.9,No,PayPal,2-Day Shipping,No,No,44,Credit Card,Monthly,Vincenza,Weiland,vincenzaweiland@gmail.com,+1878-977-1415
3160,62,Female,Hat,Accessories,89,Louisiana,L,Pink,Winter,2.9,No,PayPal,Store Pickup,No,No,4,Bank Transfer,Quarterly,Fallon,Winward,fallonwinward@gmail.com,+1859-898-2180
3161,28,Female,Backpack,Accessories,87,Nebraska,XL,Turquoise,Fall,3.8,No,Debit Card,Next Day Air,No,No,37,Cash,Fortnightly,Arcelia,Bouska,arceliabouska@gmail.com,+1997-487-6269
3162,66,Female,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.2,No,Cash,2-Day Shipping,No,No,43,Cash,Monthly,Franklyn,Unknow,franklynunknow@gmail.com,+1379-244-4549
3163,66,Female,Shoes,Footwear,85,Wisconsin,L,Blue,Winter,3.9,No,Credit Card,Standard,No,No,28,Bank Transfer,Quarterly,Sherron,Ascencio,sherronascencio@gmail.com,+1144-853-2645
3164,49,Female,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,2.8,No,Bank Transfer,Express,No,No,36,Cash,Monthly,Marcel,Zabriskie,marcelzabriskie@gmail.com,+1572-273-1247
3165,40,Female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,No,Cash,Standard,No,No,16,Credit Card,Annually,Kina,Hazelton,kinahazelton@gmail.com,+1273-001-7439
3166,49,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3,No,PayPal,Store Pickup,No,No,38,Bank Transfer,Every 3 Months,Shavonne,Pia,shavonnepia@gmail.com,+1498-718-7716
3167,19,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,No,Debit Card,Next Day Air,No,No,37,Bank Transfer,Fortnightly,Shavon,Benito,shavonbenito@gmail.com,+1206-851-8446
3168,24,Female,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,No,Venmo,2-Day Shipping,No,No,9,Cash,Bi-Weekly,Lauralee,Perrine,lauraleeperrine@gmail.com,+1632-227-7241
3169,31,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,No,Bank Transfer,2-Day Shipping,No,No,14,PayPal,Fortnightly,Loreta,Curren,loretacurren@gmail.com,+1931-308-0857
3170,35,Female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,No,Venmo,Free Shipping,No,No,3,Venmo,Weekly,Teresa,Strawn,teresastrawn@gmail.com,+1497-970-5721
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.4,No,Debit Card,Express,No,No,10,Credit Card,Fortnightly,Belinda,Partain,belindapartain@gmail.com,+1754-685-2234
3172,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,No,Credit Card,Express,No,No,26,Bank Transfer,Bi-Weekly,Holly,Eudy,hollyeudy@gmail.com,+1673-795-0917
3173,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,No,Venmo,Standard,No,No,30,Debit Card,Bi-Weekly,Many,Cuccia,manycuccia@gmail.com,+1700-351-0883
3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,No,Cash,Next Day Air,No,No,32,PayPal,Fortnightly,Libbie,Dalby,libbiedalby@gmail.com,+1906-372-5424
3175,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,No,PayPal,Store Pickup,No,No,35,PayPal,Monthly,Lester,Prothro,lesterprothro@gmail.com,+1599-830-6102
3176,35,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,No,Debit Card,Store Pickup,No,No,26,Debit Card,Every 3 Months,Marvel,Hail,marvelhail@gmail.com,+1162-647-1547
3177,36,Female,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,No,Cash,2-Day Shipping,No,No,39,Credit Card,Monthly,Angelyn,Vong,angelynvong@gmail.com,+1351-761-5941
3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,No,Credit Card,Standard,No,No,31,Credit Card,Monthly,Francesca,Beaudreau,francescabeaudreau@gmail.com,+1958-552-0993
3179,66,Female,Sandals,Footwear,34,Washington,L,Beige,Spring,2.7,No,Cash,Free Shipping,No,No,28,Credit Card,Annually,Garth,Gangi,garthgangi@gmail.com,+1972-250-3423
3180,57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,No,Debit Card,Free Shipping,No,No,12,Debit Card,Bi-Weekly,Carla,Trumbull,carlatrumbull@gmail.com,+1952-606-8759
3181,18,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,No,Cash,Standard,No,No,46,PayPal,Weekly,Veta,Muntz,vetamuntz@gmail.com,+1106-552-9445
